-19.856 9.55503620874	 0.153455	0.155735	0.171592	0.199004	0.32939	0.313661	0.335795	0.336521	0.342177	0.372738	0.43883	0.509099	0.585996	0.677872	0.835236	0.947002	2.8502
-19.855 9.35557084103	 0.15219	0.154442	0.170097	0.197136	0.325404	0.309964	0.331694	0.332414	0.337966	0.367951	0.432705	0.501456	0.576564	0.666172	0.81927	0.927756	2.75165
-19.854 9.16346177788	 0.150941	0.153165	0.16862	0.195294	0.321491	0.306332	0.327668	0.328382	0.333833	0.363256	0.426707	0.493985	0.567358	0.65477	0.803755	0.909089	2.65808
-19.853 8.97830581877	 0.149707	0.151903	0.167164	0.193478	0.317647	0.302763	0.323715	0.324423	0.329774	0.358649	0.420832	0.486678	0.55837	0.643659	0.788676	0.890978	2.56915
-19.852 8.79972893171	 0.148488	0.150657	0.165725	0.191687	0.313872	0.299257	0.319832	0.320535	0.32579	0.35413	0.415078	0.479533	0.549594	0.632827	0.774016	0.8734	2.48457
-19.851 8.62738367598	  0.147283	0.149427	0.164306	0.189921	0.310164	0.295811	0.316019	0.316716	0.321877	0.349695	0.409441	0.472543	0.541022	0.622265	0.75976	0.856336	2.40406
-19.85 8.46094688958	 0.146094	0.148211	0.162904	0.188179	0.306521	0.292423	0.312274	0.312965	0.318034	0.345343	0.403918	0.465704	0.532649	0.611965	0.745893	0.839766	2.32736
-19.849 8.30011761094	 0.144919	0.14701	0.16152	0.186461	0.302941	0.289094	0.308595	0.30928	0.314259	0.341072	0.398506	0.459013	0.524469	0.601918	0.732401	0.823671	2.25425
-19.848 8.14461520802	 0.143758	0.145824	0.160154	0.184766	0.299424	0.285821	0.30498	0.30566	0.310551	0.336879	0.393202	0.452465	0.516475	0.592116	0.719271	0.808032	2.1845
-19.847 7.99417769146	 0.14261	0.144652	0.158805	0.183094	0.295968	0.282604	0.301429	0.302103	0.306908	0.332763	0.388002	0.446056	0.508662	0.582551	0.70649	0.792833	2.11791
-19.846 7.84856019137	 0.141477	0.143494	0.157473	0.181445	0.292571	0.27944	0.297939	0.298607	0.303329	0.328722	0.382905	0.439781	0.501025	0.573216	0.694045	0.778058	2.05429
-19.845 7.70753357968	 0.140357	0.14235	0.156158	0.179818	0.289232	0.276329	0.294509	0.295172	0.299812	0.324754	0.377908	0.433638	0.493558	0.564102	0.681926	0.763691	1.99348
-19.844 7.57088322247	 0.13925	0.141219	0.154859	0.178213	0.28595	0.27327	0.291138	0.291796	0.296356	0.320858	0.373008	0.427623	0.486257	0.555204	0.67012	0.749717	1.93531
-19.843 7.43840784817	 0.138156	0.140102	0.153576	0.176629	0.282724	0.270261	0.287825	0.288477	0.292959	0.317031	0.368202	0.421731	0.479116	0.546514	0.658618	0.736122	1.87963
-19.842 7.3099185197	 0.137075	0.138998	0.152309	0.175066	0.279552	0.267302	0.284567	0.285214	0.28962	0.313272	0.363488	0.41596	0.472131	0.538026	0.647409	0.722893	1.8263
-19.841 7.18523769934	 0.136007	0.137907	0.151058	0.173524	0.276432	0.264391	0.281365	0.282007	0.286338	0.309579	0.358864	0.410307	0.465297	0.529734	0.636483	0.710016	1.77519
-19.84 7.06419839719	 0.134951	0.136829	0.149822	0.172002	0.273365	0.261527	0.278216	0.278853	0.283111	0.305951	0.354328	0.404768	0.458611	0.521632	0.62583	0.697479	1.72618
-19.839 6.94664339446	 0.133907	0.135764	0.148601	0.1705	0.270349	0.258709	0.27512	0.275752	0.279939	0.302387	0.349877	0.399341	0.452067	0.513714	0.615442	0.68527	1.67917
-19.838 6.83242453423	 0.132875	0.134711	0.147395	0.169018	0.267382	0.255937	0.272076	0.272702	0.276819	0.298884	0.34551	0.394021	0.445662	0.505975	0.60531	0.673378	1.63403
-19.837 6.72140207294	  0.131856	0.13367	0.146204	0.167555	0.264463	0.253209	0.269081	0.269702	0.273752	0.295442	0.341223	0.388807	0.439392	0.498408	0.595425	0.661793	1.59068
-19.836 6.61344408669	 0.130847	0.132641	0.145027	0.16611	0.261592	0.250524	0.266136	0.266752	0.270734	0.292059	0.337016	0.383696	0.433253	0.49101	0.58578	0.650503	1.54902
-19.835 6.50842592712	  0.129851	0.131624	0.143864	0.164685	0.258767	0.247882	0.263238	0.263849	0.267767	0.288734	0.332886	0.378684	0.427242	0.483775	0.576367	0.639499	1.50897
-19.834 6.40622972203	 0.128866	0.130618	0.142715	0.163277	0.255988	0.245281	0.260388	0.260994	0.264848	0.285465	0.328831	0.373771	0.421355	0.476699	0.567179	0.628771	1.47045
-19.833 6.30674391661	 0.127892	0.129624	0.14158	0.161888	0.253254	0.242721	0.257583	0.258185	0.261976	0.282251	0.32485	0.368951	0.415588	0.469776	0.558208	0.61831	1.43337
-19.832 6.20986285151	 0.126929	0.128642	0.140458	0.160516	0.250563	0.240201	0.254824	0.255421	0.259151	0.279091	0.320941	0.364225	0.409939	0.463003	0.549448	0.608107	1.39767
-19.831 6.1154863743	 0.125976	0.12767	0.13935	0.159161	0.247914	0.237719	0.252109	0.252701	0.256371	0.275984	0.317101	0.359588	0.404404	0.456375	0.540892	0.598155	1.36328
-19.83 6.02351948135	 0.125035	0.12671	0.138255	0.157824	0.245308	0.235276	0.249437	0.250024	0.253636	0.272928	0.31333	0.35504	0.398981	0.449889	0.532533	0.588444	1.33013
-19.829 5.93387198734	 0.124104	0.12576	0.137172	0.156503	0.242742	0.232871	0.246807	0.247389	0.250944	0.269923	0.309626	0.350577	0.393665	0.443539	0.524367	0.578967	1.29818
-19.828 5.84645822004	 0.123183	0.124821	0.136102	0.155199	0.240216	0.230502	0.244218	0.244796	0.248295	0.266967	0.305987	0.346198	0.388455	0.437322	0.516387	0.569717	1.26735
-19.827 5.76119673803	 0.122273	0.123892	0.135045	0.153911	0.237729	0.228169	0.24167	0.242244	0.245687	0.264059	0.302412	0.3419	0.383347	0.431235	0.508587	0.560686	1.23761
-19.826 5.67801006949	 0.121372	0.122974	0.134	0.152639	0.235281	0.225871	0.239161	0.239731	0.24312	0.261199	0.298899	0.337681	0.37834	0.425274	0.500963	0.551868	1.2089
-19.825 5.59682447017	 0.120482	0.122065	0.132966	0.151383	0.23287	0.223608	0.236692	0.237256	0.240593	0.258384	0.295447	0.33354	0.373429	0.419436	0.493508	0.543256	1.18117
-19.824 5.51756969895	       0.119601	0.121167	0.131945	0.150142	0.230497	0.221378	0.23426	0.23482	0.238106	0.255615	0.292054	0.329475	0.368614	0.413717	0.486218	0.534843	1.15438
-19.823 5.44017880951	 0.11873	0.120279	0.130936	0.148917	0.228159	0.219182	0.231866	0.232422	0.235656	0.25289	0.288719	0.325483	0.363891	0.408114	0.479088	0.526624	1.12848
-19.822 5.36458795683	 0.117868	0.1194	0.129938	0.147706	0.225856	0.217018	0.229508	0.230059	0.233245	0.250209	0.285441	0.321563	0.359258	0.402623	0.472113	0.518593	1.10345
-19.821 5.29073621717	 0.117016	0.118531	0.128951	0.14651	0.223589	0.214886	0.227185	0.227733	0.23087	0.247569	0.282219	0.317714	0.354713	0.397243	0.46529	0.510743	1.07923
-19.82 5.21856542061	 0.116173	0.117672	0.127976	0.145329	0.221355	0.212786	0.224898	0.225442	0.228531	0.244972	0.279051	0.313933	0.350253	0.391969	0.458613	0.50307	1.0558
-19.819 5.14801999503	 0.115339	0.116822	0.127012	0.144161	0.219154	0.210716	0.222646	0.223185	0.226227	0.242415	0.275935	0.31022	0.345877	0.3868	0.452078	0.495569	1.03313
-19.818 5.07904682066	 0.114513	0.115981	0.126058	0.143008	0.216986	0.208676	0.220426	0.220962	0.223959	0.239898	0.272872	0.306571	0.341582	0.381732	0.445682	0.488233	1.01117
-19.817 5.01159509441	 0.113697	0.115149	0.125115	0.141868	0.21485	0.206665	0.21824	0.218771	0.221724	0.237419	0.269859	0.302987	0.337367	0.376763	0.439421	0.481059	0.989899
-19.816 4.94561620309	       0.11289	0.114325	0.124183	0.140742	0.212746	0.204683	0.216087	0.216613	0.219522	0.234979	0.266896	0.299465	0.333229	0.371891	0.43329	0.474042	0.969292
-19.815 4.88106360503	 0.112091	0.113511	0.123261	0.13963	0.210672	0.20273	0.213964	0.214487	0.217353	0.232576	0.263981	0.296004	0.329167	0.367112	0.427287	0.467177	0.94932
-19.814 4.81789271936	 0.1113	0.112706	0.122349	0.13853	0.208628	0.200804	0.211873	0.212392	0.215216	0.23021	0.261113	0.292603	0.325178	0.362424	0.421407	0.46046	0.929957
-19.813 4.7560608223	 0.110518	0.111909	0.121448	0.137444	0.206614	0.198906	0.209813	0.210328	0.21311	0.22788	0.258293	0.28926	0.321262	0.357826	0.415647	0.453886	0.911178
-19.812 4.69552695012	 0.109744	0.11112	0.120556	0.13637	0.204629	0.197035	0.207782	0.208293	0.211035	0.225585	0.255517	0.285973	0.317416	0.353314	0.410005	0.447452	0.89296
-19.811 4.6362518081	 0.108978	0.110339	0.119674	0.135309	0.202673	0.19519	0.205781	0.206288	0.20899	0.223325	0.252786	0.282743	0.313638	0.348887	0.404477	0.441153	0.875282
-19.81 4.57819768522	 0.10822	0.109567	0.118802	0.13426	0.200744	0.19337	0.203808	0.204312	0.206975	0.221098	0.250099	0.279567	0.309927	0.344543	0.399059	0.434986	0.858121
-19.809 4.52132837404	   0.10747	0.108803	0.117939	0.133223	0.198843	0.191576	0.201864	0.202364	0.204988	0.218904	0.247454	0.276444	0.306282	0.340279	0.39375	0.428948	0.841459
-19.808 4.4656090954	 0.106728	0.108047	0.117086	0.132198	0.196968	0.189807	0.199947	0.200443	0.20303	0.216743	0.24485	0.273372	0.3027	0.336093	0.388545	0.423034	0.825276
-19.807 4.41100642775	 0.105993	0.107299	0.116242	0.131185	0.19512	0.188062	0.198058	0.19855	0.2011	0.214614	0.242288	0.270352	0.299181	0.331985	0.383443	0.417241	0.809553
-19.806 4.35748824058	 0.105266	0.106558	0.115407	0.130183	0.193298	0.186341	0.196195	0.196683	0.199198	0.212515	0.239766	0.267382	0.295723	0.327951	0.378441	0.411566	0.794275
-19.805 4.30502363187	 0.104546	0.105825	0.114581	0.129193	0.191501	0.184643	0.194358	0.194843	0.197322	0.210448	0.237282	0.26446	0.292324	0.32399	0.373535	0.406007	0.779423
-19.804 4.25358286907	 0.103834	0.1051	0.113763	0.128215	0.189729	0.182969	0.192547	0.193028	0.195472	0.20841	0.234837	0.261586	0.288984	0.320101	0.368725	0.400559	0.764983
-19.803 4.20313733356	 0.103129	0.104382	0.112955	0.127247	0.187982	0.181317	0.190761	0.191239	0.193649	0.206402	0.23243	0.258758	0.2857	0.31628	0.364006	0.395219	0.75094
-19.802 4.15365946831	 0.102431	0.103672	0.112155	0.12629	0.186258	0.179688	0.189	0.189474	0.19185	0.204423	0.230059	0.255976	0.282472	0.312528	0.359378	0.389986	0.737278
-19.801 4.1051227284	 0.10174	0.102968	0.111363	0.125344	0.184558	0.17808	0.187263	0.187734	0.190077	0.202472	0.227725	0.253238	0.279299	0.308842	0.354837	0.384856	0.723985
-19.8 4.05750153438	 0.101057	0.102272	0.11058	0.124408	0.182882	0.176494	0.18555	0.186017	0.188328	0.200549	0.225426	0.250544	0.276178	0.305221	0.350381	0.379826	0.711047
-19.799 4.01077122823	 0.10038	0.101583	0.109805	0.123483	0.181228	0.174929	0.18386	0.184324	0.186603	0.198653	0.223161	0.247893	0.273109	0.301663	0.346009	0.374894	0.698452
-19.798 3.96490803168	 0.0997094	0.1009	0.109038	0.122569	0.179596	0.173385	0.182193	0.182654	0.184902	0.196783	0.220931	0.245284	0.270092	0.298167	0.341718	0.370057	0.686188
-19.797 3.91988900683	 0.0990459	0.100225	0.108279	0.121664	0.177986	0.171861	0.180549	0.181006	0.183224	0.194941	0.218733	0.242715	0.267124	0.294732	0.337506	0.365313	0.674244
-19.796 3.87569201892	 0.098389	0.0995564	0.107528	0.120769	0.176398	0.170357	0.178927	0.179381	0.181569	0.193123	0.216568	0.240187	0.264204	0.291355	0.333372	0.36066	0.662607
-19.795 3.83229570099	 0.0977386	0.0988944	0.106785	0.119884	0.174831	0.168872	0.177326	0.177777	0.179936	0.191331	0.214435	0.237698	0.261332	0.288036	0.329313	0.356094	0.651269
-19.794 3.78967942056	 0.0970946	0.098239	0.10605	0.119009	0.173285	0.167407	0.175747	0.176195	0.178325	0.189564	0.212334	0.235247	0.258507	0.284773	0.325327	0.351615	0.640218
-19.793 3.74782324789	 0.096457	0.09759	0.105322	0.118144	0.171759	0.165961	0.174189	0.174634	0.176735	0.187821	0.210263	0.232834	0.255727	0.281565	0.321413	0.34722	0.629446
-19.792 3.70670792603	      0.0958256	0.0969475	0.104602	0.117287	0.170253	0.164534	0.172652	0.173093	0.175166	0.186103	0.208222	0.230458	0.252992	0.278411	0.31757	0.342907	0.618943
-19.791 3.66631484229	 0.0952004	0.0963113	0.103888	0.11644	0.168767	0.163124	0.171135	0.171573	0.173619	0.184407	0.206211	0.228118	0.2503	0.27531	0.313795	0.338673	0.608699
-19.79 3.62662600127	 0.0945813	0.0956814	0.103183	0.115603	0.1673	0.161733	0.169638	0.170073	0.172091	0.182735	0.204229	0.225814	0.247651	0.27226	0.310087	0.334517	0.598708
-19.789 3.58762399916	 0.0939683	0.0950576	0.102484	0.114774	0.165852	0.16036	0.16816	0.168592	0.170584	0.181085	0.202275	0.223544	0.245044	0.269261	0.306444	0.330437	0.588959
-19.788 3.5492919994	 0.0933611	0.0944399	0.101792	0.113954	0.164423	0.159004	0.166701	0.167131	0.169097	0.179458	0.20035	0.221309	0.242478	0.266311	0.302864	0.326431	0.579447
-19.787 3.5116137095	 0.0927598	0.0938282	0.101108	0.113143	0.163013	0.157665	0.165262	0.165688	0.167628	0.177852	0.198451	0.219106	0.239951	0.263409	0.299347	0.322498	0.570162
-19.786 3.47457335903	   0.0921644	0.0932224	0.10043	0.11234	0.16162	0.156343	0.163841	0.164264	0.166179	0.176268	0.196579	0.216936	0.237464	0.260554	0.295891	0.318635	0.561099
-19.785 3.43815567866	 0.0915746	0.0926224	0.0997591	0.111546	0.160245	0.155038	0.162438	0.162858	0.164749	0.174705	0.194734	0.214799	0.235016	0.257745	0.292495	0.314841	0.552249
-19.784 3.4023458802	  0.0909905	0.0920282	0.0990949	0.11076	0.158888	0.153748	0.161053	0.16147	0.163337	0.173162	0.192915	0.212693	0.232605	0.254981	0.289156	0.311114	0.543607
-19.783 3.36712963769	 0.0904119	0.0914398	0.0984373	0.109983	0.157548	0.152475	0.159686	0.1601	0.161943	0.17164	0.19112	0.210617	0.230231	0.252262	0.285874	0.307453	0.535166
-19.782 3.33249306922	  0.0898388	0.0908569	0.0977862	0.109214	0.156224	0.151218	0.158336	0.158747	0.160567	0.170138	0.189351	0.208572	0.227893	0.249586	0.282648	0.303856	0.526919
-19.781 3.29842271979	  0.0892712	0.0902796	0.0971415	0.108452	0.154917	0.149976	0.157003	0.157412	0.159208	0.168655	0.187606	0.206556	0.225591	0.246952	0.279476	0.300322	0.518861
-19.78 3.26490554483	 0.0887089	0.0897078	0.0965032	0.107699	0.153627	0.148749	0.155687	0.156093	0.157866	0.167192	0.185886	0.20457	0.223323	0.244359	0.276357	0.296849	0.510986
-19.779 3.23192889457	 0.088152	0.0891414	0.0958712	0.106954	0.152353	0.147537	0.154387	0.15479	0.156541	0.165748	0.184188	0.202612	0.221089	0.241807	0.27329	0.293436	0.503289
-19.778 3.19948049908	  0.0876002	0.0885803	0.0952453	0.106216	0.151094	0.14634	0.153104	0.153504	0.155233	0.164322	0.182514	0.200682	0.218889	0.239295	0.270273	0.290081	0.495764
-19.777 3.16754845402	   0.0870536	0.0880245	0.0946255	0.105486	0.149851	0.145157	0.151836	0.152234	0.153941	0.162915	0.180863	0.198779	0.216721	0.236822	0.267306	0.286784	0.488406
-19.776 3.13612120702	 0.0865121	0.087474	0.0940118	0.104763	0.148623	0.143989	0.150584	0.150979	0.152666	0.161525	0.179234	0.196903	0.214585	0.234387	0.264388	0.283542	0.48121
-19.775 3.10518754466	 0.0859757	0.0869286	0.0934041	0.104048	0.14741	0.142835	0.149348	0.14974	0.151406	0.160153	0.177626	0.195054	0.212481	0.231989	0.261517	0.280355	0.474173
-19.774 3.07473658007	 0.0854442	0.0863882	0.0928022	0.10334	0.146212	0.141695	0.148127	0.148516	0.150161	0.158799	0.176041	0.193231	0.210407	0.229628	0.258693	0.277222	0.467288
-19.773 3.04475774102	 0.0849176	0.0858529	0.0922061	0.102639	0.145029	0.140568	0.14692	0.147307	0.148932	0.157462	0.174476	0.191433	0.208363	0.227303	0.255914	0.27414	0.460551
-19.772 3.01524075861	          0.0843959	0.0853226	0.0916157	0.101946	0.14386	0.139454	0.145729	0.146113	0.147718	0.156141	0.172932	0.18966	0.20635	0.225012	0.25318	0.27111	0.453959
-19.771 2.98617565634	 0.083879	0.0847971	0.0910309	0.101259	0.142705	0.138354	0.144551	0.144933	0.146518	0.154838	0.171409	0.187911	0.204365	0.222756	0.250489	0.268129	0.447508
-19.77 2.95755273977	 0.0833668	0.0842765	0.0904518	0.100579	0.141564	0.137267	0.143388	0.143767	0.145334	0.15355	0.169905	0.186187	0.202409	0.220534	0.247841	0.265197	0.441192
-19.769 2.92936258654	  0.0828593	0.0837607	0.0898782	0.0999063	0.140436	0.136192	0.142239	0.142616	0.144163	0.152278	0.168422	0.184486	0.20048	0.218345	0.245234	0.262313	0.435009
-19.768 2.90159603687	                0.0823564	0.0832495	0.08931	0.0992401	0.139322	0.13513	0.141104	0.141478	0.143007	0.151022	0.166957	0.182808	0.198579	0.216189	0.242669	0.259476	0.428955
-19.767 2.87424418438	 0.0818581	0.0827431	0.0887471	0.0985806	0.138221	0.134081	0.139982	0.140354	0.141864	0.149782	0.165512	0.181153	0.196705	0.214064	0.240143	0.256685	0.423027
-19.766 2.8472983674	 0.0813642	0.0822412	0.0881896	0.0979276	0.137133	0.133043	0.138873	0.139243	0.140735	0.148557	0.164085	0.179521	0.194857	0.21197	0.237657	0.253938	0.41722
-19.765 2.82075016057	 0.0808749	0.0817439	0.0876373	0.097281	0.136058	0.132018	0.137778	0.138145	0.139619	0.147346	0.162677	0.17791	0.193036	0.209907	0.235209	0.251235	0.411532
-19.764 2.79459136677	 0.0803899	0.0812511	0.0870902	0.0966409	0.134995	0.131004	0.136696	0.13706	0.138517	0.146151	0.161287	0.176321	0.191239	0.207873	0.232798	0.248575	0.405959
-19.763 2.76881400949	  0.0799093	0.0807628	0.0865481	0.096007	0.133945	0.130002	0.135626	0.135988	0.137428	0.14497	0.159914	0.174753	0.189468	0.20587	0.230425	0.245957	0.400498
-19.762 2.74341032535	 0.079433	0.0802788	0.0860112	0.0953794	0.132907	0.129012	0.134568	0.134928	0.136351	0.143803	0.158559	0.173206	0.187721	0.203895	0.228087	0.24338	0.395147
-19.761 2.71837275706	 0.0789609	0.0797992	0.0854792	0.0947579	0.131881	0.128032	0.133523	0.133881	0.135287	0.14265	0.157221	0.171679	0.185998	0.201948	0.225785	0.240844	0.389902
-19.76 2.69369394659	  0.078493	0.0793238	0.0849521	0.0941424	0.130866	0.127064	0.132491	0.132846	0.134236	0.141511	0.1559	0.170173	0.184298	0.200029	0.223518	0.238347	0.384761
-19.759 2.66936672862	    0.0780293	0.0788527	0.0844299	0.0935329	0.129864	0.126107	0.13147	0.131822	0.133196	0.140386	0.154595	0.168686	0.182622	0.198137	0.221284	0.235888	0.37972
-19.758 2.64538412428	 0.0775696	0.0783858	0.0839125	0.0929294	0.128873	0.12516	0.130461	0.130811	0.132169	0.139274	0.153307	0.167219	0.180969	0.196272	0.219084	0.233467	0.374778
-19.757 2.62173933509	 0.077114	0.077923	0.0833998	0.0923316	0.127893	0.124224	0.129463	0.129811	0.131153	0.138175	0.152035	0.16577	0.179338	0.194433	0.216916	0.231083	0.369931
-19.756 2.59842573716	 0.0766624	0.0774642	0.0828918	0.0917396	0.126924	0.123299	0.128477	0.128823	0.13015	0.137089	0.150778	0.164341	0.177729	0.192619	0.214781	0.228736	0.365178
-19.755 2.57543687566	               0.0762148	0.0770096	0.0823884	0.0911533	0.125967	0.122384	0.127502	0.127846	0.129157	0.136016	0.149537	0.16293	0.176141	0.190831	0.212676	0.226424	0.360516
-19.754 2.55276645936	 0.0757711	0.0765589	0.0818896	0.0905725	0.12502	0.121479	0.126538	0.126879	0.128176	0.134955	0.148311	0.161536	0.174574	0.189068	0.210603	0.224147	0.355942
-19.753 2.53040835558	 0.0753312	0.0761121	0.0813953	0.0899973	0.124084	0.120584	0.125585	0.125924	0.127206	0.133907	0.147101	0.160161	0.173029	0.187329	0.208559	0.221904	0.351455
-19.752 2.50835658515	 0.0748951	0.0756693	0.0809055	0.0894276	0.123158	0.119699	0.124642	0.12498	0.126247	0.13287	0.145905	0.158803	0.171504	0.185614	0.206546	0.219695	0.347052
-19.751 2.48660531767	 0.0744629	0.0752303	0.0804201	0.0888632	0.122242	0.118823	0.123711	0.124046	0.125299	0.131846	0.144723	0.157463	0.169998	0.183922	0.204561	0.217518	0.342731
-19.75 2.46514886689	 0.0740343	0.0747951	0.079939	0.0883042	0.121337	0.117958	0.122789	0.123122	0.124361	0.130834	0.143556	0.156139	0.168513	0.182254	0.202604	0.215373	0.33849
-19.749 2.44398168631	 0.0736095	0.0743637	0.0794623	0.0877504	0.120442	0.117101	0.121878	0.122209	0.123434	0.129833	0.142403	0.154832	0.167047	0.180608	0.200676	0.213261	0.334327
-19.748 2.42309836489	 0.0731883	0.073936	0.0789898	0.0872018	0.119556	0.116254	0.120977	0.121306	0.122518	0.128844	0.141264	0.153541	0.1656	0.178984	0.198775	0.211178	0.33024
-19.747 2.40249362296	 0.0727706	0.073512	0.0785215	0.0866584	0.118681	0.115416	0.120086	0.120413	0.121611	0.127866	0.140138	0.152266	0.164172	0.177382	0.196901	0.209127	0.326228
-19.746 2.38216230824	 0.0723566	0.0730916	0.0780573	0.08612	0.117815	0.114587	0.119205	0.11953	0.120715	0.126899	0.139026	0.151007	0.162762	0.175801	0.195053	0.207105	0.322289
-19.745 2.36209939207	 0.0719461	0.0726748	0.0775973	0.0855866	0.116958	0.113767	0.118333	0.118656	0.119828	0.125943	0.137927	0.149764	0.16137	0.174241	0.193231	0.205112	0.31842
-19.744 2.34229996566	 0.0715391	0.0722616	0.0771413	0.0850581	0.116111	0.112956	0.117471	0.117792	0.118951	0.124997	0.136841	0.148535	0.159996	0.172702	0.191435	0.203148	0.31462
-19.743 2.32275923663	 0.0711355	0.0718519	0.0766893	0.0845346	0.115272	0.112153	0.116618	0.116937	0.118084	0.124063	0.135767	0.147322	0.158639	0.171184	0.189663	0.201212	0.310888
-19.742 2.30347252552	 0.0707353	0.0714456	0.0762412	0.0840158	0.114443	0.111359	0.115775	0.116092	0.117226	0.123138	0.134706	0.146124	0.1573	0.169685	0.187916	0.199303	0.307222
-19.741 2.28443526252	 0.0703384	0.0710428	0.0757971	0.0835018	0.113623	0.110573	0.114941	0.115256	0.116377	0.122224	0.133658	0.14494	0.155977	0.168206	0.186193	0.197421	0.30362
-19.74 2.26564298428	 0.069945	0.0706434	0.0753569	0.0829925	0.112812	0.109796	0.114115	0.114428	0.115538	0.121321	0.132622	0.143771	0.154671	0.166746	0.184493	0.195566	0.300082
-19.739 2.24709133084	 0.0695548	0.0702473	0.0749205	0.0824879	0.112009	0.109026	0.113299	0.11361	0.114707	0.120427	0.131598	0.142615	0.153381	0.165305	0.182817	0.193737	0.296604
-19.738 2.22877604267	 0.0691678	0.0698546	0.0744878	0.0819878	0.111214	0.108265	0.112491	0.1128	0.113886	0.119543	0.130585	0.141474	0.152108	0.163882	0.181163	0.191934	0.293187
-19.737 2.21069295778	 0.0687841	0.0694652	0.0740589	0.0814923	0.110429	0.107512	0.111692	0.111999	0.113073	0.118668	0.129584	0.140346	0.15085	0.162478	0.179531	0.190155	0.289828
-19.736 2.19283800898	             0.0684035	0.0690789	0.0736337	0.0810012	0.109651	0.106766	0.110901	0.111207	0.112269	0.117804	0.128595	0.139232	0.149608	0.161092	0.177922	0.188401	0.286527
-19.735 2.1752072212	 0.0680262	0.068696	0.0732121	0.0805146	0.108882	0.106029	0.110119	0.110422	0.111474	0.116948	0.127617	0.138131	0.148381	0.159723	0.176334	0.186671	0.283281
-19.734 2.1577967089	 0.0676519	0.0683161	0.0727942	0.0800323	0.10812	0.105299	0.109345	0.109647	0.110687	0.116102	0.12665	0.137042	0.147169	0.158372	0.174767	0.184965	0.280091
-19.733 2.14060267357	 0.0672807	0.0679395	0.0723798	0.0795544	0.107367	0.104576	0.108579	0.108879	0.109908	0.115265	0.125694	0.135967	0.145972	0.157038	0.173221	0.183282	0.276954
-19.732 2.12362140135	 0.0669125	0.0675659	0.0719689	0.0790807	0.106622	0.103861	0.107821	0.108119	0.109137	0.114437	0.124749	0.134904	0.144789	0.15572	0.171696	0.181622	0.273869
-19.731 2.10684926066	 0.0665474	0.0671954	0.0715615	0.0786113	0.105884	0.103153	0.107071	0.107367	0.108375	0.113618	0.123814	0.133854	0.143621	0.154419	0.17019	0.179985	0.270836
-19.73 2.09028269996	 0.0661852	0.0668279	0.0711576	0.078146	0.105154	0.102452	0.106329	0.106623	0.10762	0.112808	0.12289	0.132816	0.142466	0.153135	0.168704	0.178369	0.267852
-19.729 2.07391824556	 0.065826	0.0664635	0.0707571	0.0776848	0.104431	0.101759	0.105594	0.105887	0.106874	0.112006	0.121977	0.131789	0.141326	0.151866	0.167238	0.176775	0.264918
-19.728 2.05775249955	  0.0654697	0.066102	0.07036	0.0772277	0.103716	0.101072	0.104867	0.105158	0.106135	0.111213	0.121073	0.130775	0.140199	0.150613	0.16579	0.175203	0.262031
-19.727 2.0417821377	   0.0651163	0.0657435	0.0699661	0.0767746	0.103008	0.100393	0.104148	0.104437	0.105403	0.110429	0.120179	0.129773	0.139086	0.149376	0.164362	0.173651	0.259192
-19.726 2.02600390752	 0.0647658	0.0653878	0.0695756	0.0763255	0.102307	0.0997197	0.103436	0.103723	0.10468	0.109652	0.119295	0.128781	0.137986	0.148153	0.162951	0.17212	0.256398
-19.725 2.01041462633	  0.064418	0.0650351	0.0691884	0.0758804	0.101614	0.0990537	0.102731	0.103017	0.103963	0.108884	0.118421	0.127802	0.136898	0.146946	0.161559	0.170609	0.253649
-19.724 1.99501117944	 0.0640731	0.0646852	0.0688043	0.0754391	0.100927	0.0983943	0.102033	0.102317	0.103254	0.108123	0.117557	0.126833	0.135824	0.145753	0.160185	0.169117	0.250944
-19.723 1.97979051833	 0.0637309	0.0643381	0.0684235	0.0750016	0.100248	0.0977414	0.101343	0.101625	0.102553	0.107371	0.116702	0.125875	0.134762	0.144575	0.158827	0.167646	0.248282
-19.722 1.9647496589	 0.0633914	0.0639938	0.0680458	0.0745679	0.0995749	0.097095	0.100659	0.10094	0.101858	0.106627	0.115856	0.124928	0.133713	0.143411	0.157488	0.166193	0.245662
-19.721 1.94988567984	 0.0630547	0.0636522	0.0676712	0.074138	0.0989089	0.0964551	0.0999824	0.100262	0.10117	0.10589	0.115019	0.123992	0.132676	0.14226	0.156165	0.164759	0.243083
-19.72 1.93519572095	   0.0627206	0.0633134	0.0672998	0.0737118	0.0982495	0.0958214	0.0993125	0.0995901	0.10049	0.105161	0.114192	0.123066	0.13165	0.141124	0.154858	0.163343	0.240545
-19.719 1.92067698159	 0.0623892	0.0629772	0.0669313	0.0732893	0.0975968	0.0951939	0.0986493	0.0989253	0.0998157	0.104439	0.113373	0.12215	0.130637	0.140001	0.153568	0.161946	0.238046
-19.718 1.90632671914	 0.0620604	0.0626438	0.0665659	0.0728704	0.0969505	0.0945726	0.0979927	0.0982672	0.0991486	0.103725	0.112563	0.121245	0.129635	0.138892	0.152294	0.160567	0.235586
