-19.774 0.0489417293266	 0.0138127	0.0136743	0.00461219	0.00283834	0.00282674	0.00369657	0.00375417	0.00366707
-19.773 0.0490405240051	  0.0138482	0.0137093	0.00461905	0.00284166	0.00283005	0.00370151	0.00375923	0.00367196
-19.772 0.0491396463863	 0.0138838	0.0137443	0.00462592	0.00284499	0.00283336	0.00370646	0.0037643	0.00367685
-19.771 0.0492390980139	 0.0139196	0.0137795	0.0046328	0.00284833	0.00283668	0.00371142	0.00376938	0.00368176
-19.77 0.0493388804411	 0.0139554	0.0138149	0.00463971	0.00285167	0.00284001	0.00371639	0.00377447	0.00368667
-19.769 0.0494389952307	 0.0139915	0.0138504	0.00464662	0.00285502	0.00284334	0.00372137	0.00377957	0.0036916
-19.768 0.049539443955	 0.0140276	0.013886	0.00465356	0.00285838	0.00284668	0.00372636	0.00378468	0.00369653
-19.767 0.0496402281959	 0.0140639	0.0139217	0.00466051	0.00286174	0.00285003	0.00373136	0.00378981	0.00370147
-19.766 0.0497413495452	 0.0141004	0.0139576	0.00466747	0.0028651	0.00285338	0.00373637	0.00379494	0.00370643
-19.765 0.0498428096046	 0.0141369	0.0139937	0.00467445	0.00286847	0.00285673	0.00374139	0.00380008	0.00371139
-19.764 0.0499446099853	 0.0141737	0.0140299	0.00468144	0.00287185	0.00286009	0.00374642	0.00380523	0.00371637
-19.763 0.050046752309	 0.0142105	0.0140662	0.00468846	0.00287523	0.00286346	0.00375146	0.0038104	0.00372135
-19.762 0.050149238207	 0.0142475	0.0141026	0.00469548	0.00287862	0.00286684	0.00375651	0.00381557	0.00372634
-19.761 0.0502520693209	  0.0142847	0.0141392	0.00470253	0.00288202	0.00287022	0.00376157	0.00382075	0.00373135
-19.76 0.0503552473025	 0.014322	0.014176	0.00470958	0.00288542	0.0028736	0.00376664	0.00382595	0.00373636
-19.759 0.0504587738139	 0.0143595	0.0142128	0.00471666	0.00288883	0.00287699	0.00377172	0.00383116	0.00374139
-19.758 0.0505626505275	 0.0143971	0.0142499	0.00472375	0.00289224	0.00288039	0.00377681	0.00383637	0.00374642
-19.757 0.050666879126	         0.0144348	0.014287	0.00473086	0.00289566	0.0028838	0.00378191	0.0038416	0.00375146
-19.756 0.0507714613029	 0.0144727	0.0143244	0.00473798	0.00289909	0.00288721	0.00378703	0.00384684	0.00375652
-19.755 0.0508763987622	 0.0145107	0.0143618	0.00474512	0.00290252	0.00289062	0.00379215	0.00385208	0.00376158
-19.754 0.0509816932183	 0.0145489	0.0143994	0.00475227	0.00290596	0.00289404	0.00379728	0.00385734	0.00376666
-19.753 0.0510873463968	 0.0145873	0.0144372	0.00475944	0.0029094	0.00289747	0.00380243	0.00386261	0.00377174
-19.752 0.0511933600338	 0.0146258	0.0144751	0.00476663	0.00291285	0.00290091	0.00380758	0.00386789	0.00377684
-19.751 0.0512997358764	 0.0146644	0.0145132	0.00477383	0.00291631	0.00290435	0.00381274	0.00387319	0.00378195
-19.75 0.0514064756828	 0.0147032	0.0145514	0.00478105	0.00291977	0.00290779	0.00381792	0.00387849	0.00378706
-19.749 0.0515135812222	 0.0147422	0.0145897	0.00478829	0.00292324	0.00291125	0.0038231	0.0038838	0.00379219
-19.748 0.0516210542751	 0.0147813	0.0146282	0.00479554	0.00292672	0.0029147	0.0038283	0.00388913	0.00379733
-19.747 0.051728896633	  0.0148205	0.0146669	0.00480281	0.0029302	0.00291817	0.00383351	0.00389446	0.00380247
-19.746 0.0518371100991	  0.01486	0.0147057	0.0048101	0.00293369	0.00292164	0.00383872	0.00389981	0.00380763
-19.745 0.0519456964878	 0.0148995	0.0147447	0.0048174	0.00293718	0.00292512	0.00384395	0.00390516	0.0038128
-19.744 0.052054657625	   0.0149393	0.0147838	0.00482472	0.00294068	0.0029286	0.00384919	0.00391053	0.00381798
-19.743 0.0521639953485	 0.0149792	0.0148231	0.00483205	0.00294419	0.00293209	0.00385444	0.00391591	0.00382317
-19.742 0.0522737115074	 0.0150192	0.0148625	0.0048394	0.0029477	0.00293559	0.0038597	0.0039213	0.00382837
-19.741 0.052383807963	 0.0150595	0.0149021	0.00484677	0.00295122	0.00293909	0.00386497	0.0039267	0.00383358
-19.74 0.0524942865883	 0.0150998	0.0149419	0.00485416	0.00295474	0.0029426	0.00387025	0.00393212	0.0038388
-19.739 0.0526051492682	 0.0151404	0.0149818	0.00486156	0.00295827	0.00294611	0.00387554	0.00393754	0.00384404
-19.738 0.0527163978999	   0.0151811	0.0150219	0.00486898	0.00296181	0.00294963	0.00388085	0.00394298	0.00384928
-19.737 0.0528280343925	 0.0152219	0.0150621	0.00487642	0.00296535	0.00295316	0.00388616	0.00394842	0.00385453
-19.736 0.0529400606677	 0.015263	0.0151025	0.00488387	0.0029689	0.00295669	0.00389148	0.00395388	0.0038598
-19.735 0.0530524786593	 0.0153042	0.0151431	0.00489134	0.00297246	0.00296023	0.00389682	0.00395935	0.00386507
-19.734 0.0531652903137	 0.0153456	0.0151838	0.00489883	0.00297602	0.00296378	0.00390217	0.00396483	0.00387036
-19.733 0.0532784975898	 0.0153871	0.0152247	0.00490634	0.00297959	0.00296733	0.00390753	0.00397032	0.00387565
-19.732 0.0533921024592	 0.0154288	0.0152657	0.00491386	0.00298317	0.00297089	0.00391289	0.00397582	0.00388096
-19.731 0.0535061069063	 0.0154707	0.0153069	0.0049214	0.00298675	0.00297446	0.00391827	0.00398134	0.00388628
-19.73 0.0536205129283	 0.0155127	0.0153483	0.00492896	0.00299034	0.00297803	0.00392367	0.00398686	0.00389161
-19.729 0.0537353225354	 0.0155549	0.0153899	0.00493653	0.00299394	0.00298161	0.00392907	0.0039924	0.00389695
-19.728 0.0538505377509	 0.0155973	0.0154316	0.00494412	0.00299754	0.00298519	0.00393448	0.00399795	0.0039023
-19.727 0.0539661606111	 0.0156399	0.0154735	0.00495173	0.00300115	0.00298878	0.00393991	0.00400351	0.00390767
-19.726 0.0540821931659	 0.0156826	0.0155156	0.00495936	0.00300476	0.00299238	0.00394534	0.00400908	0.00391304
-19.725 0.0541986374782	 0.0157255	0.0155578	0.004967	0.00300838	0.00299599	0.00395079	0.00401467	0.00391842
-19.724 0.0543154956248	 0.0157686	0.0156002	0.00497467	0.00301201	0.0029996	0.00395625	0.00402026	0.00392382
-19.723 0.0544327696958	 0.0158119	0.0156428	0.00498235	0.00301564	0.00300321	0.00396172	0.00402587	0.00392923
-19.722 0.0545504617952	 0.0158553	0.0156856	0.00499004	0.00301929	0.00300684	0.0039672	0.00403149	0.00393465
-19.721 0.0546685740407	 0.015899	0.0157285	0.00499776	0.00302293	0.00301047	0.00397269	0.00403712	0.00394007
-19.72 0.0547871085639	 0.0159428	0.0157716	0.00500549	0.00302659	0.00301411	0.00397819	0.00404276	0.00394552
-19.719 0.0549060675106	 0.0159868	0.0158149	0.00501324	0.00303025	0.00301775	0.00398371	0.00404842	0.00395097
-19.718 0.0550254530406	   0.0160309	0.0158583	0.00502101	0.00303392	0.0030214	0.00398924	0.00405408	0.00395643
-19.717 0.0551452673282	 0.0160753	0.015902	0.0050288	0.00303759	0.00302506	0.00399477	0.00405976	0.00396191
-19.716 0.0552655125618	  0.0161198	0.0159458	0.00503661	0.00304127	0.00302872	0.00400032	0.00406545	0.00396739
-19.715 0.0553861909445	 0.0161645	0.0159898	0.00504443	0.00304496	0.00303239	0.00400588	0.00407116	0.00397289
-19.714 0.055507304694	  0.0162094	0.016034	0.00505227	0.00304865	0.00303607	0.00401146	0.00407687	0.0039784
-19.713 0.0556288560427	   0.0162545	0.0160784	0.00506013	0.00305235	0.00303975	0.00401704	0.0040826	0.00398392
-19.712 0.0557508472379	 0.0162998	0.0161229	0.00506801	0.00305606	0.00304344	0.00402264	0.00408833	0.00398945
-19.711 0.0558732805418	 0.0163453	0.0161677	0.00507591	0.00305978	0.00304714	0.00402825	0.00409408	0.00399499
-19.71 0.0559961582318	 0.0163909	0.0162126	0.00508383	0.0030635	0.00305084	0.00403387	0.00409985	0.00400055
-19.709 0.0561194826006	 0.0164368	0.0162577	0.00509176	0.00306722	0.00305455	0.0040395	0.00410562	0.00400611
-19.708 0.0562432559561	 0.0164829	0.016303	0.00509971	0.00307096	0.00305827	0.00404514	0.00411141	0.00401169
-19.707 0.0563674806217	 0.0165291	0.0163485	0.00510769	0.0030747	0.00306199	0.0040508	0.00411721	0.00401728
-19.706 0.0564921589365	   0.0165755	0.0163942	0.00511568	0.00307845	0.00306572	0.00405646	0.00412302	0.00402288
-19.705 0.0566172932553	 0.0166222	0.0164401	0.00512368	0.00308221	0.00306946	0.00406214	0.00412884	0.0040285
-19.704 0.0567428859487	  0.016669	0.0164861	0.00513171	0.00308597	0.00307321	0.00406783	0.00413468	0.00403412
-19.703 0.0568689394034	  0.016716	0.0165324	0.00513976	0.00308974	0.00307696	0.00407354	0.00414053	0.00403976
-19.702 0.0569954560222	 0.0167632	0.0165789	0.00514782	0.00309351	0.00308072	0.00407925	0.00414639	0.00404541
-19.701 0.0571224382241	 0.0168107	0.0166255	0.00515591	0.0030973	0.00308448	0.00408498	0.00415226	0.00405107
-19.7 0.0572498884447	 0.0168583	0.0166724	0.00516401	0.00310109	0.00308825	0.00409072	0.00415815	0.00405674
-19.699 0.0573778091358	 0.0169061	0.0167194	0.00517214	0.00310488	0.00309203	0.00409647	0.00416404	0.00406242
-19.698 0.0575062027662	                 0.0169542	0.0167667	0.00518028	0.00310869	0.00309582	0.00410223	0.00416996	0.00406812
-19.697 0.0576350718214	      0.0170024	0.0168141	0.00518844	0.0031125	0.00309961	0.004108	0.00417588	0.00407383
-19.696 0.0577644188036	  0.0170508	0.0168618	0.00519662	0.00311631	0.00310341	0.00411379	0.00418182	0.00407955
-19.695 0.0578942462326	 0.0170995	0.0169096	0.00520482	0.00312014	0.00310722	0.00411959	0.00418776	0.00408528
-19.694 0.0580245566451	 0.0171484	0.0169577	0.00521304	0.00312397	0.00311103	0.0041254	0.00419373	0.00409102
-19.693 0.0581553525951	 0.0171974	0.0170059	0.00522128	0.00312781	0.00311485	0.00413123	0.0041997	0.00409678
-19.692 0.0582866366544	 0.0172467	0.0170544	0.00522954	0.00313166	0.00311868	0.00413706	0.00420569	0.00410255
-19.691 0.0584184114123	 0.0172962	0.0171031	0.00523781	0.00313551	0.00312251	0.00414291	0.00421169	0.00410833
-19.69 0.058550679476	 0.0173459	0.017152	0.00524611	0.00313937	0.00312636	0.00414877	0.0042177	0.00411412
-19.689 0.0586834434706	 0.0173958	0.0172011	0.00525443	0.00314324	0.0031302	0.00415465	0.00422372	0.00411993
-19.688 0.0588167060395	  0.017446	0.0172504	0.00526277	0.00314711	0.00313406	0.00416053	0.00422976	0.00412574
-19.687 0.0589504698441	  0.0174963	0.0172999	0.00527112	0.00315099	0.00313792	0.00416643	0.00423581	0.00413157
-19.686 0.0590847375645	 0.0175469	0.0173496	0.0052795	0.00315488	0.00314179	0.00417234	0.00424188	0.00413742
-19.685 0.0592195118992	 0.0175977	0.0173996	0.0052879	0.00315878	0.00314567	0.00417827	0.00424796	0.00414327
-19.684 0.0593547955655	 0.0176487	0.0174497	0.00529631	0.00316268	0.00314956	0.00418421	0.00425405	0.00414914
-19.683 0.0594905912998	 0.0176999	0.0175001	0.00530475	0.00316659	0.00315345	0.00419015	0.00426015	0.00415502
-19.682 0.0596269018572	 0.0177514	0.0175507	0.00531321	0.00317051	0.00315735	0.00419612	0.00426627	0.00416091
-19.681 0.0597637300124	 0.0178031	0.0176015	0.00532168	0.00317443	0.00316125	0.00420209	0.0042724	0.00416681
-19.68 0.0599010785593	  0.017855	0.0176525	0.00533018	0.00317837	0.00316517	0.00420808	0.00427854	0.00417273
-19.679 0.0600389503113	 0.0179071	0.0177038	0.0053387	0.00318231	0.00316909	0.00421408	0.0042847	0.00417866
-19.678 0.0601773481017	               0.0179595	0.0177553	0.00534724	0.00318625	0.00317302	0.00422009	0.00429086	0.0041846
-19.677 0.0603162747837	 0.0180121	0.017807	0.0053558	0.00319021	0.00317695	0.00422612	0.00429705	0.00419056
-19.676 0.0604557332304	 0.0180649	0.0178589	0.00536438	0.00319417	0.0031809	0.00423216	0.00430324	0.00419652
-19.675 0.0605957263353	 0.018118	0.0179111	0.00537298	0.00319814	0.00318485	0.00423821	0.00430945	0.00420251
-19.674 0.0607362570122	     0.0181713	0.0179635	0.0053816	0.00320212	0.0031888	0.00424427	0.00431568	0.0042085
-19.673 0.0608773281957	 0.0182248	0.0180161	0.00539024	0.0032061	0.00319277	0.00425035	0.00432191	0.0042145
-19.672 0.0610189428408	 0.0182786	0.018069	0.0053989	0.00321009	0.00319674	0.00425644	0.00432816	0.00422052
-19.671 0.0611611039239	 0.0183326	0.0181221	0.00540759	0.00321409	0.00320072	0.00426255	0.00433443	0.00422656
-19.67 0.0613038144423	 0.0183868	0.0181754	0.00541629	0.0032181	0.00320471	0.00426866	0.0043407	0.0042326
-19.669 0.0614470774145	 0.0184413	0.0182289	0.00542502	0.00322211	0.0032087	0.00427479	0.004347	0.00423866
-19.668 0.0615908958807	 0.018496	0.0182827	0.00543376	0.00322613	0.0032127	0.00428094	0.0043533	0.00424473
-19.667 0.0617352729028	 0.018551	0.0183368	0.00544253	0.00323016	0.00321671	0.00428709	0.00435962	0.00425081
-19.666 0.0618802115645	 0.0186062	0.018391	0.00545132	0.0032342	0.00322073	0.00429326	0.00436595	0.00425691
-19.665 0.0620257149716	     0.0186617	0.0184455	0.00546013	0.00323824	0.00322476	0.00429945	0.0043723	0.00426302
-19.664 0.0621717862522	 0.0187174	0.0185003	0.00546896	0.00324229	0.00322879	0.00430564	0.00437866	0.00426914
-19.663 0.0623184285567	 0.0187733	0.0185553	0.00547781	0.00324635	0.00323283	0.00431185	0.00438503	0.00427528
-19.662 0.0624656450583	 0.0188296	0.0186105	0.00548669	0.00325042	0.00323688	0.00431808	0.00439142	0.00428143
-19.661 0.0626134389531	 0.018886	0.018666	0.00549558	0.00325449	0.00324093	0.00432431	0.00439782	0.00428759
-19.66 0.0627618134602	 0.0189427	0.0187218	0.0055045	0.00325857	0.00324499	0.00433056	0.00440424	0.00429377
-19.659 0.062910771822	 0.0189997	0.0187778	0.00551344	0.00326266	0.00324906	0.00433683	0.00441066	0.00429996
-19.658 0.0630603173043	   0.0190569	0.018834	0.0055224	0.00326676	0.00325314	0.00434311	0.00441711	0.00430616
-19.657 0.0632104531966	     0.0191144	0.0188905	0.00553138	0.00327086	0.00325723	0.0043494	0.00442357	0.00431238
-19.656 0.0633611828122	 0.0191722	0.0189472	0.00554039	0.00327498	0.00326132	0.0043557	0.00443004	0.00431861
-19.655 0.0635125094888	 0.0192302	0.0190042	0.00554942	0.0032791	0.00326542	0.00436202	0.00443652	0.00432485
-19.654 0.0636644365881	 0.0192885	0.0190615	0.00555846	0.00328323	0.00326953	0.00436835	0.00444302	0.00433111
-19.653 0.0638169674965	 0.019347	0.019119	0.00556754	0.00328736	0.00327365	0.0043747	0.00444954	0.00433738
-19.652 0.063970105625	 0.0194058	0.0191768	0.00557663	0.00329151	0.00327777	0.00438106	0.00445607	0.00434366
-19.651 0.0641238544098	  0.0194649	0.0192349	0.00558575	0.00329566	0.0032819	0.00438743	0.00446261	0.00434996
-19.65 0.0642782173121	 0.0195243	0.0192932	0.00559488	0.00329982	0.00328604	0.00439382	0.00446917	0.00435627
-19.649 0.0644331978185	 0.0195839	0.0193517	0.00560404	0.00330399	0.00329019	0.00440022	0.00447574	0.00436259
-19.648 0.0645887994415	       0.0196438	0.0194106	0.00561323	0.00330816	0.00329434	0.00440664	0.00448233	0.00436893
-19.647 0.0647450257192	 0.019704	0.0194697	0.00562243	0.00331234	0.00329851	0.00441307	0.00448893	0.00437529
-19.646 0.064901880216	       0.0197644	0.0195291	0.00563166	0.00331654	0.00330268	0.00441951	0.00449555	0.00438165
-19.645 0.0650593665226	  0.0198251	0.0195887	0.00564091	0.00332074	0.00330686	0.00442597	0.00450218	0.00438803
-19.644 0.0652174882562	 0.0198861	0.0196486	0.00565018	0.00332494	0.00331105	0.00443244	0.00450882	0.00439443
-19.643 0.0653762490609	 0.0199474	0.0197089	0.00565948	0.00332916	0.00331524	0.00443893	0.00451548	0.00440084
-19.642 0.0655356526078	  0.020009	0.0197693	0.0056688	0.00333338	0.00331944	0.00444543	0.00452216	0.00440726
-19.641 0.0656957025956	           0.0200708	0.0198301	0.00567814	0.00333761	0.00332366	0.00445194	0.00452885	0.0044137
-19.64 0.0658564027502	 0.020133	0.0198911	0.00568751	0.00334185	0.00332787	0.00445847	0.00453555	0.00442015
-19.639 0.0660177568255	     0.0201954	0.0199524	0.0056969	0.0033461	0.0033321	0.00446502	0.00454227	0.00442661
-19.638 0.0661797686034	 0.0202581	0.020014	0.00570631	0.00335036	0.00333634	0.00447158	0.00454901	0.00443309
-19.637 0.0663424418942	  0.0203212	0.0200759	0.00571575	0.00335462	0.00334058	0.00447815	0.00455575	0.00443958
-19.636 0.0665057805368	   0.0203845	0.0201381	0.00572521	0.00335889	0.00334483	0.00448474	0.00456252	0.00444609
-19.635 0.066669788399	 0.0204481	0.0202006	0.00573469	0.00336317	0.00334909	0.00449134	0.0045693	0.00445261
-19.634 0.0668344693774	 0.020512	0.0202633	0.00574419	0.00336746	0.00335336	0.00449795	0.00457609	0.00445915
-19.633 0.0669998273983	 0.0205762	0.0203264	0.00575372	0.00337176	0.00335763	0.00450458	0.0045829	0.0044657
-19.632 0.0671658664177	      0.0206407	0.0203897	0.00576328	0.00337606	0.00336192	0.00451123	0.00458973	0.00447227
-19.631 0.0673325904212	 0.0207055	0.0204534	0.00577285	0.00338037	0.00336621	0.00451789	0.00459657	0.00447884
-19.63 0.0675000034249	 0.0207706	0.0205173	0.00578245	0.00338469	0.00337051	0.00452456	0.00460342	0.00448544
-19.629 0.0676681094753	 0.020836	0.0205816	0.00579208	0.00338902	0.00337482	0.00453125	0.00461029	0.00449205
-19.628 0.0678369126495	 0.0209018	0.0206461	0.00580173	0.00339336	0.00337914	0.00453796	0.00461718	0.00449867
-19.627 0.0680064170561	 0.0209678	0.0207109	0.0058114	0.00339771	0.00338346	0.00454468	0.00462408	0.00450531
-19.626 0.0681766268344	  0.0210342	0.0207761	0.0058211	0.00340206	0.00338779	0.00455141	0.004631	0.00451196
-19.625 0.0683475461559	  0.0211008	0.0208416	0.00583082	0.00340642	0.00339214	0.00455816	0.00463793	0.00451863
-19.624 0.0685191792238	 0.0211678	0.0209073	0.00584057	0.0034108	0.00339649	0.00456493	0.00464488	0.00452531
-19.623 0.0686915302735	   0.0212351	0.0209734	0.00585034	0.00341517	0.00340084	0.00457171	0.00465184	0.00453201
-19.622 0.068864603573	 0.0213028	0.0210398	0.00586013	0.00341956	0.00340521	0.0045785	0.00465882	0.00453872
-19.621 0.069038403423	 0.0213707	0.0211065	0.00586995	0.00342396	0.00340959	0.00458531	0.00466582	0.00454545
-19.62 0.0692129341576	       0.021439	0.0211735	0.0058798	0.00342836	0.00341397	0.00459213	0.00467283	0.00455219
-19.619 0.0693882001442	      0.0215076	0.0212409	0.00588967	0.00343278	0.00341836	0.00459898	0.00467985	0.00455894
-19.618 0.0695642057839	 0.0215766	0.0213086	0.00589956	0.0034372	0.00342276	0.00460583	0.0046869	0.00456572
-19.617 0.069740955512	 0.0216458	0.0213765	0.00590948	0.00344163	0.00342717	0.0046127	0.00469396	0.0045725
-19.616 0.0699184537983	 0.0217154	0.0214449	0.00591942	0.00344607	0.00343159	0.00461959	0.00470103	0.0045793
-19.615 0.0700967051471	                 0.0217854	0.0215135	0.00592939	0.00345052	0.00343602	0.00462649	0.00470812	0.00458612
-19.614 0.0702757140979	  0.0218556	0.0215825	0.00593939	0.00345497	0.00344045	0.00463341	0.00471523	0.00459295
-19.613 0.0704554852258	  0.0219263	0.0216518	0.00594941	0.00345944	0.0034449	0.00464034	0.00472235	0.0045998
-19.612 0.0706360231412	 0.0219972	0.0217214	0.00595945	0.00346391	0.00344935	0.00464729	0.00472949	0.00460667
-19.611 0.0708173324911	 0.0220685	0.0217914	0.00596952	0.00346839	0.00345381	0.00465425	0.00473664	0.00461354
-19.61 0.0709994179585	 0.0221402	0.0218617	0.00597962	0.00347288	0.00345828	0.00466123	0.00474381	0.00462044
-19.609 0.0711822842633	 0.0222122	0.0219324	0.00598974	0.00347738	0.00346276	0.00466823	0.004751	0.00462735
-19.608 0.0713659361627	 0.0222846	0.0220034	0.00599989	0.00348189	0.00346724	0.00467524	0.00475821	0.00463427
-19.607 0.0715503784513	  0.0223573	0.0220748	0.00601006	0.00348641	0.00347174	0.00468226	0.00476543	0.00464121
-19.606 0.0717356159613	 0.0224303	0.0221465	0.00602026	0.00349094	0.00347624	0.00468931	0.00477266	0.00464817
-19.605 0.0719216535635	 0.0225038	0.0222185	0.00603048	0.00349547	0.00348075	0.00469636	0.00477992	0.00465514
-19.604 0.0721084961671	 0.0225775	0.0222909	0.00604073	0.00350001	0.00348528	0.00470344	0.00478719	0.00466213
-19.603 0.0722961487201	  0.0226517	0.0223637	0.00605101	0.00350457	0.00348981	0.00471053	0.00479447	0.00466913
-19.602 0.0724846162102	 0.0227262	0.0224368	0.00606131	0.00350913	0.00349435	0.00471763	0.00480178	0.00467615
-19.601 0.0726739036644	 0.0228011	0.0225102	0.00607164	0.0035137	0.00349889	0.00472476	0.00480909	0.00468318
-19.6 0.0728640161502	 0.0228763	0.0225841	0.006082	0.00351828	0.00350345	0.0047319	0.00481643	0.00469023
-19.599 0.0730549587753	 0.022952	0.0226583	0.00609238	0.00352287	0.00350802	0.00473905	0.00482378	0.0046973
-19.598 0.0732467366883	 0.023028	0.0227328	0.00610279	0.00352746	0.00351259	0.00474622	0.00483115	0.00470438
-19.597 0.0734393550793	 0.0231043	0.0228077	0.00611323	0.00353207	0.00351718	0.00475341	0.00483854	0.00471148
-19.596 0.0736328191799	 0.0231811	0.022883	0.00612369	0.00353668	0.00352177	0.00476061	0.00484594	0.00471859
-19.595 0.0738271342639	 0.0232583	0.0229587	0.00613418	0.00354131	0.00352637	0.00476783	0.00485337	0.00472573
-19.594 0.0740223056475	 0.0233358	0.0230348	0.0061447	0.00354594	0.00353098	0.00477507	0.0048608	0.00473287
-19.593 0.07421833869	 0.0234137	0.0231112	0.00615524	0.00355058	0.0035356	0.00478232	0.00486826	0.00474004
-19.592 0.0744152387939	 0.023492	0.023188	0.00616581	0.00355524	0.00354023	0.00478959	0.00487573	0.00474721
-19.591 0.0746130114054	 0.0235707	0.0232652	0.00617641	0.0035599	0.00354487	0.00479688	0.00488322	0.00475441
-19.59 0.0748116620153	 0.0236498	0.0233428	0.00618703	0.00356457	0.00354952	0.00480418	0.00489073	0.00476162
-19.589 0.0750111961586	             0.0237293	0.0234207	0.00619769	0.00356925	0.00355417	0.0048115	0.00489825	0.00476885
-19.588 0.0752116194158	 0.0238092	0.0234991	0.00620837	0.00357393	0.00355884	0.00481884	0.00490579	0.0047761
-19.587 0.0754129374125	  0.0238895	0.0235778	0.00621908	0.00357863	0.00356351	0.00482619	0.00491335	0.00478336
-19.586 0.0756151558208	 0.0239702	0.023657	0.00622981	0.00358334	0.0035682	0.00483356	0.00492093	0.00479063
-19.585 0.0758182803588	 0.0240513	0.0237365	0.00624057	0.00358805	0.00357289	0.00484095	0.00492852	0.00479793
-19.584 0.0760223167918	 0.0241329	0.0238165	0.00625137	0.00359278	0.00357759	0.00484835	0.00493613	0.00480524
-19.583 0.0762272709325	  0.0242148	0.0238968	0.00626219	0.00359751	0.0035823	0.00485577	0.00494376	0.00481257
-19.582 0.0764331486412	 0.0242972	0.0239776	0.00627303	0.00360226	0.00358703	0.00486321	0.00495141	0.00481991
-19.581 0.0766399558269	 0.02438	0.0240588	0.00628391	0.00360701	0.00359176	0.00487066	0.00495907	0.00482727
-19.58 0.0768476984472	 0.0244632	0.0241403	0.00629481	0.00361177	0.0035965	0.00487813	0.00496676	0.00483465
-19.579 0.0770563825091	   0.0245468	0.0242223	0.00630574	0.00361655	0.00360124	0.00488562	0.00497446	0.00484205
-19.578 0.0772660140694	      0.0246309	0.0243048	0.00631671	0.00362133	0.003606	0.00489313	0.00498217	0.00484946
-19.577 0.0774765992354	            0.0247154	0.0243876	0.0063277	0.00362612	0.00361077	0.00490065	0.00498991	0.00485689
-19.576 0.0776881441648	 0.0248003	0.0244709	0.00633871	0.00363092	0.00361555	0.00490819	0.00499766	0.00486434
-19.575 0.0779006550673	 0.0248857	0.0245545	0.00634976	0.00363573	0.00362034	0.00491575	0.00500544	0.0048718
-19.574 0.0781141382038	 0.0249715	0.0246387	0.00636084	0.00364055	0.00362513	0.00492333	0.00501323	0.00487928
-19.573 0.0783285998882	  0.0250577	0.0247232	0.00637194	0.00364538	0.00362994	0.00493092	0.00502103	0.00488678
-19.572 0.0785440464869	  0.0251444	0.0248082	0.00638307	0.00365022	0.00363475	0.00493853	0.00502886	0.00489429
-19.571 0.07876048442	  0.0252316	0.0248936	0.00639424	0.00365507	0.00363958	0.00494616	0.00503671	0.00490183
-19.57 0.0789779201617	   0.0253192	0.0249795	0.00640543	0.00365993	0.00364441	0.00495381	0.00504457	0.00490938
-19.569 0.0791963602406	 0.0254073	0.0250658	0.00641665	0.00366479	0.00364926	0.00496147	0.00505245	0.00491694
-19.568 0.0794158112406	 0.0254958	0.0251526	0.0064279	0.00366967	0.00365411	0.00496915	0.00506035	0.00492453
-19.567 0.0796362798012	 0.0255848	0.0252398	0.00643918	0.00367456	0.00365898	0.00497685	0.00506827	0.00493213
-19.566 0.0798577726182	 0.0256743	0.0253274	0.0064505	0.00367946	0.00366385	0.00498457	0.00507621	0.00493975
-19.565 0.0800802964443	 0.0257642	0.0254156	0.00646184	0.00368436	0.00366873	0.00499231	0.00508416	0.00494739
-19.564 0.0803038580898	 0.0258546	0.0255042	0.00647321	0.00368928	0.00367362	0.00500006	0.00509214	0.00495504
-19.563 0.0805284644229	   0.0259455	0.0255932	0.00648461	0.00369421	0.00367853	0.00500783	0.00510013	0.00496272
-19.562 0.0807541223705	 0.0260368	0.0256827	0.00649604	0.00369914	0.00368344	0.00501562	0.00510814	0.00497041
-19.561 0.0809808389187	  0.0261287	0.0257727	0.0065075	0.00370409	0.00368836	0.00502343	0.00511618	0.00497812
-19.56 0.0812086211137	 0.026221	0.0258632	0.00651899	0.00370905	0.00369329	0.00503126	0.00512423	0.00498585
-19.559 0.081437476062	   0.0263138	0.0259541	0.00653051	0.00371401	0.00369824	0.0050391	0.0051323	0.00499359
-19.558 0.0816674109313	   0.0264071	0.0260455	0.00654206	0.00371899	0.00370319	0.00504696	0.00514038	0.00500135
-19.557 0.0818984329512	 0.0265009	0.0261374	0.00655365	0.00372398	0.00370815	0.00505484	0.00514849	0.00500913
-19.556 0.0821305494137	 0.0265952	0.0262298	0.00656526	0.00372897	0.00371312	0.00506274	0.00515662	0.00501693
-19.555 0.0823637676738	 0.02669	0.0263227	0.0065769	0.00373398	0.0037181	0.00507066	0.00516476	0.00502475
-19.554 0.0825980951504	  0.0267854	0.0264161	0.00658858	0.003739	0.0037231	0.0050786	0.00517293	0.00503259
-19.553 0.0828335393267	  0.0268812	0.0265099	0.00660029	0.00374402	0.0037281	0.00508655	0.00518111	0.00504044
-19.552 0.0830701077512	 0.0269775	0.0266043	0.00661203	0.00374906	0.00373311	0.00509453	0.00518932	0.00504831
-19.551 0.083307808038	 0.0270744	0.0266992	0.00662379	0.00375411	0.00373813	0.00510252	0.00519754	0.0050562
-19.55 0.083546647868	 0.0271718	0.0267946	0.0066356	0.00375916	0.00374317	0.00511053	0.00520578	0.00506411
-19.549 0.083786634989	  0.0272697	0.0268905	0.00664743	0.00376423	0.00374821	0.00511856	0.00521405	0.00507204
